"year","university","tuition_and_fees","total_expenses"
"2015","460190","4696000.0","7491000.0"
"2015","460206","8144000.0","9178000.0"
"2015","460215","7231448.0",""
"2015","460358","3072078.0","3289080.0"
"2015","460385","449902.0",""
"2015","460394","3713345.0","62003000.0"
"2015","460455","815000.0",""
"2015","460464","3598111.0","57740500.0"
"2015","460473","40909.0",""
"2015","460516","1828557.0",""
"2015","460525","1997022.0",""
"2015","460534","4846115.0",""
"2015","460543","22790000.0",""
"2015","460552","1248502.0",""
"2015","460561","599675.0",""
"2015","460604","69240.0",""
"2015","460613","5428377.0","9501630.0"
"2015","460631","636327.0",""
"2015","460640","382903.0",""
"2015","460695","1517091.0",""
"2015","460701","1361612.0",""
"2015","460710","1398227.0",""
"2015","460729","11980233.0","11923900.0"
"2015","460738","20461254.0","17527400.0"
"2015","460747","9372415.0","15480200.0"
"2015","460756","4523238.0","4097100.0"
"2015","460765","374810.0",""
"2015","460774","9813167.0",""
"2015","460783","3225532.0","2788410.0"
"2015","460808","221221.0",""
"2015","460817","7867248.0","7807200.0"
"2015","460826","5310700.0","5665310.0"
"2015","460835","8930555.0","8607550.0"
"2015","460844","7013533.0",""
"2015","460853","7412100.0",""
"2015","460862","2786840.0",""
"2015","460871","9230026.0",""
"2015","460899","8809615.0","7510770.0"
"2015","460905","589500.0",""
"2015","460914","2833083.0",""
"2015","460923","8561941.0",""
"2015","460932","1311990.0",""
"2015","460941","460831.0","749717.0"
"2015","460950","864719.0",""
"2015","460969","2190160.0",""
"2015","460978","1708675.0",""
"2015","460987","695874.0",""
"2015","460996","918938.0",""
"2015","461005","4233503.0","4470200.0"
"2015","461023","7170655.0","4059160.0"
"2015","461032","530614.0","1037430.0"
"2015","461041","2682205.0",""
"2015","461087","0.0",""
"2015","461111","205071.0",""
"2015","461120","285029.0","425614.0"
"2015","461139","693974.0","641423.0"
"2015","461148","71470864.0","79392800.0"
"2015","461157","1349968.0",""
"2015","461175","662321.0",""
"2015","461193","2640586.0",""
"2015","461218","1041699.0","836020.0"
"2015","461227","484467.0",""
"2015","461236","2093632.0","2192150.0"
"2015","461245","204009.0",""
"2015","461254","253631.0",""
"2015","461263","1421912.0",""
"2015","461272","517976.0",""
"2015","461281","310288.0","1598020.0"
"2015","461290","755817.0",""
"2015","461306","300144.0",""
"2015","461315","163899.0","2357840.0"
"2015","461324","1878833.0",""
"2015","461333","2830695.0",""
"2015","461342","595622.0",""
"2015","461351","3009653.0",""
"2015","461360","550046.0",""
"2015","461379","284856.0",""
"2015","461388","342866.0",""
"2015","461397","567684.0",""
"2015","461412","1053070.0",""
"2015","461421","2813892.0",""
"2015","461430","5556603.0",""
"2015","461449","1201051.0",""
"2015","461476","224625.0",""
"2015","461485","302531.0","1557280.0"
"2015","461494","1143355.0",""
"2015","461500","215166.0",""
"2015","461528","184564.0","734962.0"
"2015","461537","162671.0",""
"2015","461546","473935.0",""
"2015","461555","1537729.0",""
"2015","461564","585548.0",""
"2015","461573","653807.0","2135430.0"
"2015","461582","697036.0",""
"2015","461591","1974512.0",""
"2015","461607","831898.0",""
"2015","461625","174096.0",""
"2015","461643","423193.0","890499.0"
"2015","461652","562917.0",""
"2015","461670","50300.0",""
"2015","461689","2567929.0","3568840.0"
"2015","461698","1566190.0",""
"2015","461704","1315734.0",""
"2015","461713","628713.0",""
"2015","461722","237576.0",""
"2015","461731","522504.0",""
"2015","461740","161904.0",""
"2015","461759","512127.0","2263200.0"
"2015","461768","1560310.0",""
"2015","461786","355252.0",""
"2015","461795","2733540.0","9607200.0"
"2015","461801","883526.0",""
"2015","461810","328102.0",""
"2015","461829","4224492.0",""
"2015","461838","1088564.0",""
"2015","461847","274197.0","1713740.0"
"2015","461856","4919613.0",""
"2015","461865","656197.0",""
"2015","461874","981364.0",""
"2015","461883","1511737.0","1648980.0"
"2015","461892","1397095.0",""
"2015","461908","1005818.0",""
"2015","461917","1735134.0",""
"2015","461926","891835.0",""
"2015","461935","215063.0",""
"2015","461944","224026.0",""
"2015","461953","1147480.0","1185850.0"
"2015","461962","4968241.0",""
"2015","461980","1836743.0",""
"2015","461999","293150.0",""
"2015","462008","3407398.0",""
"2015","462017","836675.0",""
"2015","462026","57029.0",""
"2015","462035","1713578.0",""
"2015","462044","853312.0","928884.0"
"2015","462053","236006.0",""
"2015","462062","715062.0",""
"2015","462071","1752648.0",""
"2015","462309","1477115.0",""
"2015","462318","575271.0",""
"2015","462327","455140.0",""
"2015","462336","456043.0",""
"2015","462345","864145.0",""
"2015","462354","3656816.0","4980390.0"
"2015","462363","3111423.0","3300910.0"
"2015","462372","6413640.0","4522950.0"
"2015","462390","214694.0",""
"2015","465812","105156517.0","92467100.0"
"2015","466152","2351934.0",""
"2015","466161","1302524.0",""
"2015","466170","3283010.0",""
"2015","466189","2284951.0",""
"2015","466514","4160613.0",""
"2015","466921","11714301.0",""
"2015","466930","9663170.0",""
"2015","467058","2603226.0","3334260.0"
"2015","467094","2448838.0",""
"2015","467368","5547671.0",""
"2015","467784","3558966.0",""
"2015","467793","2180631.0",""
"2015","467863","2156936.0",""
"2015","467872","2213105.0",""
"2015","467906","1978197.0",""
"2015","468006","1296809.0","1560960.0"
"2015","468015","4357191.0","7214520.0"
"2015","468024","10477813.0","12191100.0"
"2015","468246","1465342.0",""
"2015","468255","911445.0",""
"2015","468398","4708389.0","6596300.0"
"2015","468732","3055472.0",""
"2015","468769","1191884.0",""
"2015","468848","3626673.0",""
"2015","468909","7773813.0",""
"2015","468963","6003223.0",""
"2015","469054","4199508.0",""
"2015","469197","1086456.0",""
"2015","469610","11023281.0",""
"2015","469629","2853796.0","3363610.0"
"2015","469638","3762895.0",""
"2015","469647","3592914.0",""
"2015","469911","2473918.0",""
"2015","469920","2200258.0",""
"2015","469957","2010935.0",""
"2015","469993","150242.0",""
"2015","470038","10370298.0",""
"2015","470047","473806.0",""
"2015","470092","5727149.0","13870800.0"
"2015","470162","6944793.0","10411200.0"
"2015","470223","18995.0",""
"2015","470296","150550.0",""
"2015","470393","1135158.0",""
"2015","470861","5300646.0","4132720.0"
"2015","470870","2785157.0","3052180.0"
"2015","470889","5811336.0","4591940.0"
"2015","470898","3266836.0","3496240.0"
"2015","470904","3015510.0","3410780.0"
"2015","474863","15470071.0","14155100.0"
"2015","474881","2556645.0",""
"2015","474890","11778586.0","8654290.0"
"2015","474906","3519129.0","2456270.0"
"2015","474915","3541195.0",""
"2015","474924","1737597.0",""
"2015","474933","689142.0",""
"2015","474942","1221724.0",""
"2015","474997","4329732.0","4749850.0"
"2015","475015","2787826.0",""
"2015","475024","3684128.0",""
"2015","475033","11634020.0","22851400.0"
"2015","475042","2617760.0","4912070.0"
"2015","475060","4882912.0","5250880.0"
"2015","475079","2002651.0","3316590.0"
"2015","475097","4171932.0",""
"2015","475121","98480737.0","120789000.0"
"2015","475130","3782485.0","3811280.0"
"2015","475185","662241.0","4702780.0"
"2015","475194","3987164.0","4739100.0"
"2015","475200","3610637.0",""
"2015","475255","754609.0",""
"2015","475273","16854768.0",""
"2015","475282","827771.0",""
"2015","475291","2400413.0","4401280.0"
"2015","475325","4101327.0",""
"2015","475352","9537443.0",""
"2015","475370","12207799.0",""
"2015","475389","428527.0",""
"2015","475404","639888.0",""
"2015","475413","481127.0",""
"2015","475422","1260791.0",""
"2015","475431","0.0",""
"2015","475459","5634991.0",""
"2015","475468","1057203.0",""
"2015","475477","2207698.0",""
"2015","475495","8729633.0","8257550.0"
"2015","475501","1076800.0",""
"2015","475510","1935167.0","1880180.0"
"2015","475529","796392.0",""
"2015","475538","585648.0",""
"2015","475547","1446754.0",""
"2015","475556","1682759.0",""
"2015","475565","265895.0","25941800.0"
"2015","475574","539805.0",""
"2015","475583","1445022.0",""
"2015","475592","748559.0",""
"2015","475608","2075751.0","5673400.0"
"2015","475617","9366603.0",""
"2015","475626","471079.0",""
"2015","475635","611481.0","579051.0"
"2015","475644","241402.0",""
"2015","475653","139818.0",""
"2015","475680","1126778.0",""
"2015","475699","4488361.0","5304110.0"
"2015","475705","303470.0",""
"2015","475714","1589299.0","1507940.0"
"2015","475723","293958.0",""
"2015","475732","19629630.0",""
"2015","475741","4904150.0",""
"2015","475750","3260086.0",""
"2015","475811","4846046.0","4322680.0"
"2015","475839","2929288.0","2926980.0"
"2015","475866","4949066.0",""
"2015","476179","1846198.0",""
"2015","476230","1129457.0",""
"2015","476294","1422712.0",""
"2015","476300","5053683.0","4150160.0"
"2015","476337","1995532.0",""
"2015","476346","2390013.0",""
"2015","476355","1582975.0",""
"2015","476470","4138489.0",""
"2015","476489","623986.0",""
"2015","476498","736152.0",""
"2015","476504","856945.0",""
"2015","476513","517188.0",""
"2015","476522","720711.0",""
"2015","476531","183298.0",""
"2015","476540","405038.0",""
"2015","476559","353404.0",""
"2015","476568","184625.0",""
"2015","476577","2321912.0","2167810.0"
"2015","476586","954784.0",""
"2015","476595","1104706.0",""
"2015","476601","1450553.0","2079390.0"
"2015","476610","267179.0",""
"2015","476629","1298265.0",""
"2015","476674","247136.0",""
"2015","476683","3377847.0",""
"2015","476692","81669.0","617832.0"
"2015","476708","717423.0",""
"2015","476717","3557853.0","3728320.0"
"2015","476726","3300212.0",""
"2015","476735","371516.0",""
"2015","476744","1141366.0",""
"2015","476753","3034705.0",""
"2015","476771","367119.0",""
"2015","476780","228701.0",""
"2015","476799","470425.0",""
"2015","476805","409082.0",""
"2015","476814","1470433.0",""
"2015","476823","582370.0",""
"2015","476841","1946482.0",""
"2015","476850","478217.0",""
"2015","476869","1809436.0",""
"2015","476878","628542.0",""
"2015","476887","1555656.0",""
"2015","476896","1054864.0",""
"2015","476902","321770.0",""
"2015","476911","3350816.0",""
"2015","476939","411232.0",""
"2015","476948","5261985.0","4450750.0"
"2015","476957","92026.0",""
"2015","476966","2726215.0",""
"2015","476975","63603436.0","49142200.0"
"2015","476984","2015057.0",""
"2015","476993","1686773.0",""
"2015","477002","316484.0",""
"2015","477039","12200843.0",""
"2015","477950","3342496.0","2942580.0"
"2015","477996","1864777.0",""
"2015","478005","2094362.0",""
"2015","478014","2292339.0",""
"2015","478582","1762316.0",""
"2015","478591","1711029.0",""
"2015","478616","1417690.0",""
"2015","478634","7759862.0","5091630.0"
"2015","478661","2842047.0",""
"2015","478917","610751.0",""
"2015","478953","2973324.0",""
"2015","479053","1676313.0",""
"2015","479062","166076.0",""
"2015","479248","336014.0","812105.0"
"2015","479424","160528.0",""
"2015","479549","13042873.0","7024920.0"
"2015","479558","6360838.0","4685470.0"
"2015","479585","1638116.0","3342360.0"
"2015","479594","5128730.0","4847300.0"
"2015","479600","3247718.0","3098620.0"
"2015","479628","4947144.0","3996310.0"
"2015","479637","2702332.0","3253740.0"
"2015","479646","3038046.0","3767190.0"
"2015","479655","4425004.0","3794570.0"
"2015","479664","403374.0","118773.0"
"2015","479965","258009.0",""
"2015","479974","474408.0",""
"2015","479983","726234.0",""
"2015","479992","459610.0",""
"2015","480000","548642.0",""
"2015","480019","1378293.0",""
"2015","480028","770091.0",""
"2015","480037","10036131.0",""
"2015","480064","6143026.0","4732610.0"
"2015","480073","3395131.0","9077890.0"
"2015","480082","5329208.0","9775800.0"
"2015","480091","35501878.0","32844500.0"
"2015","480107","6894502.0",""
"2015","480125","2223739.0",""
"2015","480143","3786885.0","4912040.0"
"2015","480161","98142.0",""
"2015","480189","12492708.0",""
"2015","480301","2796837.0","4927190.0"
"2015","480310","1629576.0",""
"2015","480329","3399903.0",""
"2015","480338","1658987.0",""
"2015","480471","3514631.0",""
"2015","480480","1227753.0","1545930.0"
"2015","480514","7306917.0",""
"2015","480523","1289436.0",""
"2015","480532","1857794.0",""
"2015","480550","2348516.0","1586890.0"
"2015","480569","15554826.0",""
"2015","480657","3486630.0","6321950.0"
"2015","480693","119391.0",""
"2015","480727","772812.0",""
"2015","480736","105000.0",""
"2015","480754","134408.0","136836.0"
"2015","480781","742487.0","1225030.0"
"2015","480790","28462253.0","21166700.0"
"2015","480815","9212409.0",""
"2015","480824","1339222.0",""
"2015","480833","2578272.0",""
"2015","480842","224461.0",""
"2015","480851","1355306.0",""
"2015","480879","262655.0",""
"2015","480888","2900749.0",""
"2015","480903","5786499.0",""
"2015","480912","21694.0","317204.0"
"2015","480921","557237.0",""
"2015","480930","1956490.0",""
"2015","480967","208372.0","4409780.0"
"2015","480976","696372.0",""
"2015","480985","1010413.0","832285.0"
"2015","480994","469481.0",""
"2015","481003","9995.0",""
"2015","481021","802801.0",""
"2015","481030","347126.0","2904270.0"
"2015","481049","146287.0",""
"2015","481058","514120.0","1138480.0"
"2015","481085","1898766.0",""
"2015","481094","6095287.0","10080900.0"
"2015","481100","447531.0",""
"2015","481119","4867325.0","4661120.0"
"2015","481128","882859.0",""
"2015","481137","1857066.0",""
"2015","481146","885619.0",""
"2015","481155","1450303.0",""
"2015","481164","619175.0",""
"2015","481182","174732.0",""
"2015","481191","695750.0",""
"2015","481207","912452.0",""
"2015","481225","62936.0","913454.0"
"2015","481234","1610894.0","1520710.0"
"2015","481243","1134268.0",""
"2015","481252","152544.0","167292.0"
"2015","481261","148499.0",""
"2015","481289","1131779.0",""
"2015","481298","501916.0",""
"2015","481304","1231429.0",""
"2015","481313","127134.0",""
"2015","481322","520112.0",""
"2015","481331","212961.0",""
"2015","481340","849840.0",""
"2015","481359","374220.0",""
"2015","481368","283466.0",""
"2015","481377","0.0",""
"2015","481386","2815412.0",""
"2015","481395","359716.0",""
"2015","481401","387371.0","4099990.0"
"2015","481410","689043.0","964003.0"
"2015","481429","1201424.0",""
"2015","481438","984359.0","2183260.0"
"2015","481447","485560.0",""
"2015","481456","183077.0",""
"2015","481465","554822.0",""
"2015","481474","479484.0",""
"2015","481483","2610373.0",""
"2015","481508","2374721.0",""
"2015","481517","581126.0",""
"2015","481526","858777.0",""
"2015","481535","0.0","151902000.0"
"2015","481544","522470.0",""
"2015","481562","1039229.0",""
"2015","481571","70100.0",""
"2015","481614","3743887.0","3312190.0"
"2015","481623","3581952.0","3286800.0"
"2015","481632","8928395.0",""
"2015","481669","1670787.0",""
"2015","481678","888072.0",""
"2015","481720","5436710.0","8653270.0"
"2015","481739","663665.0",""
"2015","481748","1664694.0",""
"2015","481766","2232349.0",""
